year,metric,season,temperature_c,in_common_window,baseline_period,missing_type
1968,min,spring,3.92,TRUE,1961_1990,observed
1968,min,summer,10.97,TRUE,1961_1990,observed
1968,min,autumn,8.12,TRUE,1961_1990,observed
1968,min,annual,5.92,TRUE,1961_1990,observed
1969,min,winter,0.86,TRUE,1961_1990,observed
1969,min,spring,3.52,TRUE,1961_1990,observed
1969,min,summer,11.21,TRUE,1961_1990,observed
1969,min,autumn,7.48,TRUE,1961_1990,observed
1969,min,annual,5.78,TRUE,1961_1990,observed
1970,min,winter,0.6,TRUE,1961_1990,observed
1970,min,spring,3.97,TRUE,1961_1990,observed
1970,min,summer,11.34,TRUE,1961_1990,observed
1970,min,autumn,7.49,TRUE,1961_1990,observed
1970,min,annual,5.98,TRUE,1961_1990,observed
1971,min,winter,1.84,TRUE,1961_1990,observed
1971,min,spring,4.19,TRUE,1961_1990,observed
1971,min,summer,10.89,TRUE,1961_1990,observed
1971,min,autumn,6.34,TRUE,1961_1990,observed
1971,min,annual,6.04,TRUE,1961_1990,observed
1972,min,winter,2.54,TRUE,1961_1990,observed
1972,min,spring,4.65,TRUE,1961_1990,observed
1972,min,summer,10.09,TRUE,1961_1990,observed
1972,min,autumn,5.99,TRUE,1961_1990,observed
1972,min,annual,5.72,TRUE,1961_1990,observed
1973,min,winter,2.22,TRUE,1961_1990,observed
1973,min,spring,4.12,TRUE,1961_1990,observed
1973,min,summer,11.08,TRUE,1961_1990,observed
1973,min,autumn,6.15,TRUE,1961_1990,observed
1973,min,annual,5.83,TRUE,1961_1990,observed
1974,min,winter,2.55,TRUE,1961_1990,observed
1974,min,spring,4.04,TRUE,1961_1990,observed
1974,min,summer,10.49,TRUE,1961_1990,observed
1974,min,autumn,5.7,TRUE,1961_1990,observed
1974,min,annual,6.01,TRUE,1961_1990,observed
1975,min,winter,3.68,TRUE,1961_1990,observed
1975,min,spring,4,TRUE,1961_1990,observed
1975,min,summer,11.71,TRUE,1961_1990,observed
1975,min,autumn,5.94,TRUE,1961_1990,observed
1975,min,annual,6.09,TRUE,1961_1990,observed
1976,min,winter,2.68,TRUE,1961_1990,observed
1976,min,spring,4.25,TRUE,1961_1990,observed
1976,min,summer,12.02,TRUE,1961_1990,observed
1976,min,autumn,6.63,TRUE,1961_1990,observed
1976,min,annual,6.13,TRUE,1961_1990,observed
1977,min,winter,0.61,TRUE,1961_1990,observed
1977,min,spring,4.32,TRUE,1961_1990,observed
1977,min,summer,10.26,TRUE,1961_1990,observed
1977,min,autumn,7.22,TRUE,1961_1990,observed
1977,min,annual,5.99,TRUE,1961_1990,observed
1978,min,winter,1.53,TRUE,1961_1990,observed
1978,min,spring,4.34,TRUE,1961_1990,observed
1978,min,summer,10.53,TRUE,1961_1990,observed
1978,min,autumn,7.89,TRUE,1961_1990,observed
1978,min,annual,5.88,TRUE,1961_1990,observed
1979,min,winter,-1.24,TRUE,1961_1990,observed
1979,min,spring,3.86,TRUE,1961_1990,observed
1979,min,summer,10.72,TRUE,1961_1990,observed
1979,min,autumn,6.63,TRUE,1961_1990,observed
1979,min,annual,5.2,TRUE,1961_1990,observed
1980,min,winter,1.78,TRUE,1961_1990,observed
1980,min,spring,4.03,TRUE,1961_1990,observed
1980,min,summer,10.76,TRUE,1961_1990,observed
1980,min,autumn,6.76,TRUE,1961_1990,observed
1980,min,annual,5.79,TRUE,1961_1990,observed
1981,min,winter,1.57,TRUE,1961_1990,observed
1981,min,spring,5.41,TRUE,1961_1990,observed
1981,min,summer,10.86,TRUE,1961_1990,observed
1981,min,autumn,6.54,TRUE,1961_1990,observed
1981,min,annual,5.65,TRUE,1961_1990,observed
1982,min,winter,-0.56,TRUE,1961_1990,observed
1982,min,spring,4.33,TRUE,1961_1990,observed
1982,min,summer,11.66,TRUE,1961_1990,observed
1982,min,autumn,7.19,TRUE,1961_1990,observed
1982,min,annual,6.04,TRUE,1961_1990,observed
1983,min,winter,1.53,TRUE,1961_1990,observed
1983,min,spring,4.26,TRUE,1961_1990,observed
1983,min,summer,12.08,TRUE,1961_1990,observed
1983,min,autumn,7.31,TRUE,1961_1990,observed
1983,min,annual,6.43,TRUE,1961_1990,observed
1984,min,winter,1.44,TRUE,1961_1990,observed
1984,min,spring,3.31,TRUE,1961_1990,observed
1984,min,summer,11.13,TRUE,1961_1990,observed
1984,min,autumn,7.72,TRUE,1961_1990,observed
1984,min,annual,5.89,TRUE,1961_1990,observed
1985,min,winter,-0.15,TRUE,1961_1990,observed
1985,min,spring,4.15,TRUE,1961_1990,observed
1985,min,summer,10.47,TRUE,1961_1990,observed
1985,min,autumn,6.33,TRUE,1961_1990,observed
1985,min,annual,5.34,TRUE,1961_1990,observed
1986,min,winter,0.51,TRUE,1961_1990,observed
1986,min,spring,3.55,TRUE,1961_1990,observed
1986,min,summer,10.54,TRUE,1961_1990,observed
1986,min,autumn,6.12,TRUE,1961_1990,observed
1986,min,annual,5.16,TRUE,1961_1990,observed
1987,min,winter,0.67,TRUE,1961_1990,observed
1987,min,spring,4.22,TRUE,1961_1990,observed
1987,min,summer,10.81,TRUE,1961_1990,observed
1987,min,autumn,6.59,TRUE,1961_1990,observed
1987,min,annual,5.58,TRUE,1961_1990,observed
1988,min,winter,2.63,TRUE,1961_1990,observed
1988,min,spring,4.89,TRUE,1961_1990,observed
1988,min,summer,10.67,TRUE,1961_1990,observed
1988,min,autumn,5.95,TRUE,1961_1990,observed
1988,min,annual,6.21,TRUE,1961_1990,observed
1989,min,winter,3.65,TRUE,1961_1990,observed
1989,min,spring,4.72,TRUE,1961_1990,observed
1989,min,summer,11.18,TRUE,1961_1990,observed
1989,min,autumn,7.16,TRUE,1961_1990,observed
1989,min,annual,6.45,TRUE,1961_1990,observed
1990,min,winter,3.35,TRUE,1961_1990,observed
1990,min,spring,4.82,TRUE,1961_1990,observed
1990,min,summer,11.16,TRUE,1961_1990,observed
1990,min,autumn,7.24,TRUE,1961_1990,observed
1990,min,annual,6.61,TRUE,1961_1990,observed
1991,min,winter,0.11,TRUE,1991_2020,observed
1991,min,spring,5,TRUE,1991_2020,observed
1991,min,summer,10.99,TRUE,1991_2020,observed
1991,min,autumn,6.8,TRUE,1991_2020,observed
1991,min,annual,5.77,TRUE,1991_2020,observed
1992,min,winter,1.65,TRUE,1991_2020,observed
1992,min,spring,5.81,TRUE,1991_2020,observed
1992,min,summer,11.31,TRUE,1991_2020,observed
1992,min,autumn,6.11,TRUE,1991_2020,observed
1992,min,annual,6.14,TRUE,1991_2020,observed
1993,min,winter,1.91,TRUE,1991_2020,observed
1993,min,spring,5.25,TRUE,1991_2020,observed
1993,min,summer,10.54,TRUE,1991_2020,observed
1993,min,autumn,5.09,TRUE,1991_2020,observed
1993,min,annual,5.89,TRUE,1991_2020,observed
1994,min,winter,1.9,TRUE,1991_2020,observed
1994,min,spring,5.19,TRUE,1991_2020,observed
1994,min,summer,11.47,TRUE,1991_2020,observed
1994,min,autumn,7.73,TRUE,1991_2020,observed
1994,min,annual,6.64,TRUE,1991_2020,observed
1995,min,winter,2.82,TRUE,1991_2020,observed
1995,min,spring,4.4,TRUE,1991_2020,observed
1995,min,summer,12.02,TRUE,1991_2020,observed
1995,min,autumn,7.83,TRUE,1991_2020,observed
1995,min,annual,6.5,TRUE,1991_2020,observed
1996,min,winter,0.62,TRUE,1991_2020,observed
1996,min,spring,3.53,TRUE,1991_2020,observed
1996,min,summer,10.76,TRUE,1991_2020,observed
1996,min,autumn,6.72,TRUE,1991_2020,observed
1996,min,annual,5.45,TRUE,1991_2020,observed
1997,min,winter,1.14,TRUE,1991_2020,observed
1997,min,spring,5.13,TRUE,1991_2020,observed
1997,min,summer,11.89,TRUE,1991_2020,observed
1997,min,autumn,7.14,TRUE,1991_2020,observed
1997,min,annual,6.59,TRUE,1991_2020,observed
1998,min,winter,3.08,TRUE,1991_2020,observed
1998,min,spring,5.67,TRUE,1991_2020,observed
1998,min,summer,11.11,TRUE,1991_2020,observed
1998,min,autumn,7.25,TRUE,1991_2020,observed
1998,min,annual,6.73,TRUE,1991_2020,observed
1999,min,winter,2.48,TRUE,1991_2020,observed
1999,min,spring,6.03,TRUE,1991_2020,observed
1999,min,summer,11.2,TRUE,1991_2020,observed
1999,min,autumn,7.77,TRUE,1991_2020,observed
1999,min,annual,6.86,TRUE,1991_2020,observed
2000,min,winter,2.3,TRUE,1991_2020,observed
2000,min,spring,5.26,TRUE,1991_2020,observed
2000,min,summer,11.27,TRUE,1991_2020,observed
2000,min,autumn,7.37,TRUE,1991_2020,observed
2000,min,annual,6.65,TRUE,1991_2020,observed
2001,min,winter,1.47,TRUE,1991_2020,observed
2001,min,spring,4.55,TRUE,1991_2020,observed
2001,min,summer,11.64,TRUE,1991_2020,observed
2001,min,autumn,8.22,TRUE,1991_2020,observed
2001,min,annual,6.27,TRUE,1991_2020,observed
2002,min,winter,2.21,TRUE,1991_2020,observed
2002,min,spring,5.37,TRUE,1991_2020,observed
2002,min,summer,11.47,TRUE,1991_2020,observed
2002,min,autumn,7.35,TRUE,1991_2020,observed
2002,min,annual,6.9,TRUE,1991_2020,observed
2003,min,winter,2.02,TRUE,1991_2020,observed
2003,min,spring,5,TRUE,1991_2020,observed
2003,min,summer,12.33,TRUE,1991_2020,observed
2003,min,autumn,6.3,TRUE,1991_2020,observed
2003,min,annual,6.25,TRUE,1991_2020,observed
2004,min,winter,2.19,TRUE,1991_2020,observed
2004,min,spring,5.31,TRUE,1991_2020,observed
2004,min,summer,11.84,TRUE,1991_2020,observed
2004,min,autumn,7.82,TRUE,1991_2020,observed
2004,min,annual,6.87,TRUE,1991_2020,observed
2005,min,winter,2.5,TRUE,1991_2020,observed
2005,min,spring,5.31,TRUE,1991_2020,observed
2005,min,summer,11.71,TRUE,1991_2020,observed
2005,min,autumn,7.95,TRUE,1991_2020,observed
2005,min,annual,6.8,TRUE,1991_2020,observed
2006,min,winter,1.61,TRUE,1991_2020,observed
2006,min,spring,5,TRUE,1991_2020,observed
2006,min,summer,12.46,TRUE,1991_2020,observed
2006,min,autumn,9.11,TRUE,1991_2020,observed
2006,min,annual,7.3,TRUE,1991_2020,observed
2007,min,winter,3.87,TRUE,1991_2020,observed
2007,min,spring,5.9,TRUE,1991_2020,observed
2007,min,summer,11.38,TRUE,1991_2020,observed
2007,min,autumn,7.13,TRUE,1991_2020,observed
2007,min,annual,6.92,TRUE,1991_2020,observed
2008,min,winter,2.5,TRUE,1991_2020,observed
2008,min,spring,5.33,TRUE,1991_2020,observed
2008,min,summer,11.75,TRUE,1991_2020,observed
2008,min,autumn,6.77,TRUE,1991_2020,observed
2008,min,annual,6.48,TRUE,1991_2020,observed
2009,min,winter,0.86,TRUE,1991_2020,observed
2009,min,spring,5.54,TRUE,1991_2020,observed
2009,min,summer,11.71,TRUE,1991_2020,observed
2009,min,autumn,8.21,TRUE,1991_2020,observed
2009,min,annual,6.57,TRUE,1991_2020,observed
2010,min,winter,-0.07,TRUE,1991_2020,observed
2010,min,spring,4.21,TRUE,1991_2020,observed
2010,min,summer,11.57,TRUE,1991_2020,observed
2010,min,autumn,6.48,TRUE,1991_2020,observed
2010,min,annual,5.22,TRUE,1991_2020,observed
2011,min,winter,0.36,TRUE,1991_2020,observed
2011,min,spring,5.81,TRUE,1991_2020,observed
2011,min,summer,10.52,TRUE,1991_2020,observed
2011,min,autumn,8.93,TRUE,1991_2020,observed
2011,min,annual,7.03,TRUE,1991_2020,observed
2012,min,winter,2.27,TRUE,1991_2020,observed
2012,min,spring,4.93,TRUE,1991_2020,observed
2012,min,summer,11.45,TRUE,1991_2020,observed
2012,min,autumn,6.4,TRUE,1991_2020,observed
2012,min,annual,6.16,TRUE,1991_2020,observed
2013,min,winter,1.35,TRUE,1991_2020,observed
2013,min,spring,3.17,TRUE,1991_2020,observed
2013,min,summer,11.63,TRUE,1991_2020,observed
2013,min,autumn,7.54,TRUE,1991_2020,observed
2013,min,annual,6.06,TRUE,1991_2020,observed
2014,min,winter,3.29,TRUE,1991_2020,observed
2014,min,spring,6.1,TRUE,1991_2020,observed
2014,min,summer,11.44,TRUE,1991_2020,observed
2014,min,autumn,8.61,TRUE,1991_2020,observed
2014,min,annual,7.29,TRUE,1991_2020,observed
2015,min,winter,1.68,TRUE,1991_2020,observed
2015,min,spring,4.67,TRUE,1991_2020,observed
2015,min,summer,10.82,TRUE,1991_2020,observed
2015,min,autumn,7.44,TRUE,1991_2020,observed
2015,min,annual,6.59,TRUE,1991_2020,observed
2016,min,winter,3.86,TRUE,1991_2020,observed
2016,min,spring,4.52,TRUE,1991_2020,observed
2016,min,summer,12.2,TRUE,1991_2020,observed
2016,min,autumn,7.27,TRUE,1991_2020,observed
2016,min,annual,6.62,TRUE,1991_2020,observed
2017,min,winter,2.55,TRUE,1991_2020,observed
2017,min,spring,6.17,TRUE,1991_2020,observed
2017,min,summer,11.96,TRUE,1991_2020,observed
2017,min,autumn,7.56,TRUE,1991_2020,observed
2017,min,annual,7.01,TRUE,1991_2020,observed
2018,min,winter,1.63,TRUE,1991_2020,observed
2018,min,spring,5.39,TRUE,1991_2020,observed
2018,min,summer,12.06,TRUE,1991_2020,observed
2018,min,autumn,7.16,TRUE,1991_2020,observed
2018,min,annual,6.78,TRUE,1991_2020,observed
2019,min,winter,2.7,TRUE,1991_2020,observed
2019,min,spring,5.08,TRUE,1991_2020,observed
2019,min,summer,11.87,TRUE,1991_2020,observed
2019,min,autumn,6.75,TRUE,1991_2020,observed
2019,min,annual,6.51,TRUE,1991_2020,observed
2020,min,winter,3.43,TRUE,1991_2020,observed
2020,min,spring,4.91,TRUE,1991_2020,observed
2020,min,summer,12.06,TRUE,1991_2020,observed
2020,min,autumn,7.44,TRUE,1991_2020,observed
2020,min,annual,6.93,TRUE,1991_2020,observed
2021,min,winter,1.71,TRUE,NA,observed
2021,min,spring,3.68,TRUE,NA,observed
2021,min,summer,12.15,TRUE,NA,observed
2021,min,autumn,8.25,TRUE,NA,observed
2021,min,annual,6.6,TRUE,NA,observed
2022,min,winter,2.99,TRUE,NA,observed
2022,min,spring,5.6,TRUE,NA,observed
2022,min,summer,12.11,TRUE,NA,observed
2022,min,autumn,8.64,TRUE,NA,observed
2022,min,annual,7.04,TRUE,NA,observed
2023,min,winter,1.73,TRUE,NA,observed
2023,min,spring,5.41,TRUE,NA,observed
2023,min,summer,11.96,TRUE,NA,observed
2023,min,autumn,8.55,TRUE,NA,observed
2023,min,annual,7.3,TRUE,NA,observed
2024,min,winter,3.79,TRUE,NA,observed
2024,min,spring,6.94,TRUE,NA,observed
2024,min,summer,11.15,TRUE,NA,observed
2024,min,autumn,7.57,TRUE,NA,observed
2024,min,annual,7.37,TRUE,NA,observed
1878,max,winter,NA,FALSE,NA,structural_first_winter
1878,max,spring,12.43,FALSE,NA,observed
1878,max,summer,20.47,FALSE,NA,observed
1878,max,autumn,12.34,FALSE,NA,observed
1878,max,annual,12.79,FALSE,NA,observed
1879,max,winter,3.17,TRUE,NA,observed
1879,max,spring,10.13,TRUE,NA,observed
1879,max,summer,16.99,TRUE,NA,observed
1879,max,autumn,11.44,TRUE,NA,observed
1879,max,annual,10.54,TRUE,NA,observed
1880,max,winter,5.02,TRUE,NA,observed
1880,max,spring,12.26,TRUE,NA,observed
1880,max,summer,19.13,TRUE,NA,observed
1880,max,autumn,12.45,TRUE,NA,observed
1880,max,annual,12.57,TRUE,NA,observed
1881,max,winter,4.71,TRUE,NA,observed
1881,max,spring,12.49,TRUE,NA,observed
1881,max,summer,18.82,TRUE,NA,observed
1881,max,autumn,12.85,TRUE,NA,observed
1881,max,annual,12.15,TRUE,NA,observed
1882,max,winter,7.41,TRUE,NA,observed
1882,max,spring,13.43,TRUE,NA,observed
1882,max,summer,18.5,TRUE,NA,observed
1882,max,autumn,12.62,TRUE,NA,observed
1882,max,annual,13.02,TRUE,NA,observed
1883,max,winter,7.49,TRUE,NA,observed
1883,max,spring,11.27,TRUE,NA,observed
1883,max,summer,18.99,TRUE,NA,observed
1883,max,autumn,12.86,TRUE,NA,observed
1883,max,annual,12.73,TRUE,NA,observed
1884,max,winter,7.87,TRUE,NA,observed
1884,max,spring,12.63,TRUE,NA,observed
1884,max,summer,20.76,TRUE,NA,observed
1884,max,autumn,13.28,TRUE,NA,observed
1884,max,annual,13.64,TRUE,NA,observed
1885,max,winter,6.8,TRUE,NA,observed
1885,max,spring,11.15,TRUE,NA,observed
1885,max,summer,19.42,TRUE,NA,observed
1885,max,autumn,11.78,TRUE,NA,observed
1885,max,annual,12.3,TRUE,NA,observed
1886,max,winter,4.94,TRUE,NA,observed
1886,max,spring,11.1,TRUE,NA,observed
1886,max,summer,19.62,TRUE,NA,observed
1886,max,autumn,13.59,TRUE,NA,observed
1886,max,annual,12.19,TRUE,NA,observed
1887,max,winter,5.56,TRUE,NA,observed
1887,max,spring,10.31,TRUE,NA,observed
1887,max,summer,21.68,TRUE,NA,observed
1887,max,autumn,11.05,TRUE,NA,observed
1887,max,annual,12.24,TRUE,NA,observed
1888,max,winter,5.06,TRUE,NA,observed
1888,max,spring,10.34,TRUE,NA,observed
1888,max,summer,17.52,TRUE,NA,observed
1888,max,autumn,12.66,TRUE,NA,observed
1888,max,annual,11.59,TRUE,NA,observed
1889,max,winter,6.39,TRUE,NA,observed
1889,max,spring,11.87,TRUE,NA,observed
1889,max,summer,19.46,TRUE,NA,observed
1889,max,autumn,12.6,TRUE,NA,observed
1889,max,annual,12.5,TRUE,NA,observed
1890,max,winter,6.82,TRUE,NA,observed
1890,max,spring,12.55,TRUE,NA,observed
1890,max,summer,18.05,TRUE,NA,observed
1890,max,autumn,13.69,TRUE,NA,observed
1890,max,annual,12.39,TRUE,NA,observed
1891,max,winter,4.41,TRUE,NA,observed
1891,max,spring,10.31,TRUE,NA,observed
1891,max,summer,18.71,TRUE,NA,observed
1891,max,autumn,13.11,TRUE,NA,observed
1891,max,annual,12.17,TRUE,NA,observed
1892,max,winter,6.08,TRUE,NA,observed
1892,max,spring,11.83,TRUE,NA,observed
1892,max,summer,18.5,TRUE,NA,observed
1892,max,autumn,11.87,TRUE,NA,observed
1892,max,annual,11.88,TRUE,NA,observed
1893,max,winter,5.4,TRUE,NA,observed
1893,max,spring,15.74,TRUE,NA,observed
1893,max,summer,21.2,TRUE,NA,observed
1893,max,autumn,13,TRUE,NA,observed
1893,max,annual,14.15,TRUE,NA,observed
1894,max,winter,7.2,TRUE,NA,observed
1894,max,spring,12.82,TRUE,NA,observed
1894,max,summer,18.29,TRUE,NA,observed
1894,max,autumn,12.5,TRUE,NA,observed
1894,max,annual,12.72,TRUE,NA,observed
1895,max,winter,3.93,TRUE,NA,observed
1895,max,spring,12.79,TRUE,NA,observed
1895,max,summer,19.7,TRUE,NA,observed
1895,max,autumn,13.85,TRUE,NA,observed
1895,max,annual,12.5,TRUE,NA,observed
1896,max,winter,6.94,TRUE,NA,observed
1896,max,spring,13.44,TRUE,NA,observed
1896,max,summer,20.11,TRUE,NA,observed
1896,max,autumn,11.1,TRUE,NA,observed
1896,max,annual,12.92,TRUE,NA,observed
1897,max,winter,5.89,TRUE,NA,observed
1897,max,spring,11.6,TRUE,NA,observed
1897,max,summer,20.37,TRUE,NA,observed
1897,max,autumn,13.23,TRUE,NA,observed
1897,max,annual,12.91,TRUE,NA,observed
1898,max,winter,7.91,TRUE,NA,observed
1898,max,spring,11.43,TRUE,NA,observed
1898,max,summer,19.64,TRUE,NA,observed
1898,max,autumn,14.65,TRUE,NA,observed
1898,max,annual,13.64,TRUE,NA,observed
1899,max,winter,8.61,TRUE,NA,observed
1899,max,spring,11.62,TRUE,NA,observed
1899,max,summer,22.19,TRUE,NA,observed
1899,max,autumn,13.77,TRUE,NA,observed
1899,max,annual,13.65,TRUE,NA,observed
1900,max,winter,5.6,TRUE,NA,observed
1900,max,spring,11.29,TRUE,NA,observed
1900,max,summer,20.27,TRUE,NA,observed
1900,max,autumn,13.68,TRUE,NA,observed
1900,max,annual,13.16,TRUE,NA,observed
1901,max,winter,6.84,TRUE,NA,observed
1901,max,spring,12.35,TRUE,NA,observed
1901,max,summer,20.54,TRUE,NA,observed
1901,max,autumn,12.98,TRUE,NA,observed
1901,max,annual,12.91,TRUE,NA,observed
1902,max,winter,5.83,TRUE,NA,observed
1902,max,spring,11.63,TRUE,NA,observed
1902,max,summer,18.42,TRUE,NA,observed
1902,max,autumn,12.78,TRUE,NA,observed
1902,max,annual,12.25,TRUE,NA,observed
1903,max,winter,7.51,TRUE,NA,observed
1903,max,spring,11.92,TRUE,NA,observed
1903,max,summer,18.16,TRUE,NA,observed
1903,max,autumn,13.01,TRUE,NA,observed
1903,max,annual,12.55,TRUE,NA,observed
1904,max,winter,5.8,TRUE,NA,observed
1904,max,spring,11.45,TRUE,NA,observed
1904,max,summer,19.71,TRUE,NA,observed
1904,max,autumn,12.72,TRUE,NA,observed
1904,max,annual,12.53,TRUE,NA,observed
1905,max,winter,6.65,TRUE,NA,observed
1905,max,spring,12.16,TRUE,NA,observed
1905,max,summer,19.8,TRUE,NA,observed
1905,max,autumn,11.41,TRUE,NA,observed
1905,max,annual,12.62,TRUE,NA,observed
1906,max,winter,7.01,TRUE,NA,observed
1906,max,spring,11.7,TRUE,NA,observed
1906,max,summer,20.4,TRUE,NA,observed
1906,max,autumn,14.27,TRUE,NA,observed
1906,max,annual,13.24,TRUE,NA,observed
1907,max,winter,5.79,TRUE,NA,observed
1907,max,spring,12.36,TRUE,NA,observed
1907,max,summer,17.4,TRUE,NA,observed
1907,max,autumn,13.56,TRUE,NA,observed
1907,max,annual,12.43,TRUE,NA,observed
1908,max,winter,6.74,TRUE,NA,observed
1908,max,spring,11.26,TRUE,NA,observed
1908,max,summer,19.41,TRUE,NA,observed
1908,max,autumn,14.05,TRUE,NA,observed
1908,max,annual,12.82,TRUE,NA,observed
1909,max,winter,6.18,TRUE,NA,observed
1909,max,spring,12.38,TRUE,NA,observed
1909,max,summer,17.9,TRUE,NA,observed
1909,max,autumn,12.2,TRUE,NA,observed
1909,max,annual,12.24,TRUE,NA,observed
1910,max,winter,6.97,TRUE,NA,observed
1910,max,spring,12.24,TRUE,NA,observed
1910,max,summer,18.51,TRUE,NA,observed
1910,max,autumn,12.04,TRUE,NA,observed
1910,max,annual,12.63,TRUE,NA,observed
1911,max,winter,7.5,TRUE,NA,observed
1911,max,spring,12.36,TRUE,NA,observed
1911,max,summer,22.16,TRUE,NA,observed
1911,max,autumn,13.42,TRUE,NA,observed
1911,max,annual,13.89,TRUE,NA,observed
1912,max,winter,7.58,TRUE,NA,observed
1912,max,spring,13.44,TRUE,NA,observed
1912,max,summer,17.86,TRUE,NA,observed
1912,max,autumn,12.11,TRUE,NA,observed
1912,max,annual,12.84,TRUE,NA,observed
1913,max,winter,8.1,TRUE,NA,observed
1913,max,spring,12.35,TRUE,NA,observed
1913,max,summer,18.97,TRUE,NA,observed
1913,max,autumn,14.51,TRUE,NA,observed
1913,max,annual,13.32,TRUE,NA,observed
1914,max,winter,7.73,TRUE,NA,observed
1914,max,spring,13.14,TRUE,NA,observed
1914,max,summer,20.04,TRUE,NA,observed
1914,max,autumn,13.98,TRUE,NA,observed
1914,max,annual,13.73,TRUE,NA,observed
1915,max,winter,6.83,TRUE,NA,observed
1915,max,spring,12.26,TRUE,NA,observed
1915,max,summer,19.23,TRUE,NA,observed
1915,max,autumn,12.15,TRUE,NA,observed
1915,max,annual,12.74,TRUE,NA,observed
1916,max,winter,8.36,TRUE,NA,observed
1916,max,spring,11.62,TRUE,NA,observed
1916,max,summer,18.8,TRUE,NA,observed
1916,max,autumn,13.37,TRUE,NA,observed
1916,max,annual,12.76,TRUE,NA,observed
1917,max,winter,3.86,TRUE,NA,observed
1917,max,spring,11.37,TRUE,NA,observed
1917,max,summer,19.83,TRUE,NA,observed
1917,max,autumn,13.21,TRUE,NA,observed
1917,max,annual,12.14,TRUE,NA,observed
1918,max,winter,6.83,TRUE,NA,observed
1918,max,spring,12.68,TRUE,NA,observed
1918,max,summer,19.6,TRUE,NA,observed
1918,max,autumn,12.15,TRUE,NA,observed
1918,max,annual,13.22,TRUE,NA,observed
1919,max,winter,6.4,TRUE,NA,observed
1919,max,spring,12.12,TRUE,NA,observed
1919,max,summer,19.16,TRUE,NA,observed
1919,max,autumn,11.44,TRUE,NA,observed
1919,max,annual,12.22,TRUE,NA,observed
1920,max,winter,8.51,TRUE,NA,observed
1920,max,spring,12.68,TRUE,NA,observed
1920,max,summer,17.85,TRUE,NA,observed
1920,max,autumn,13.61,TRUE,NA,observed
1920,max,annual,13.02,TRUE,NA,observed
1921,max,winter,7.83,TRUE,NA,observed
1921,max,spring,13.38,TRUE,NA,observed
1921,max,summer,21.21,TRUE,NA,observed
1921,max,autumn,14.43,TRUE,NA,observed
1921,max,annual,14.48,TRUE,NA,observed
1922,max,winter,7.62,TRUE,NA,observed
1922,max,spring,11.63,TRUE,NA,observed
1922,max,summer,17.68,TRUE,NA,observed
1922,max,autumn,12.21,TRUE,NA,observed
1922,max,annual,12.21,TRUE,NA,observed
1923,max,winter,8.14,TRUE,NA,observed
1923,max,spring,11.31,TRUE,NA,observed
1923,max,summer,19.11,TRUE,NA,observed
1923,max,autumn,11.83,TRUE,NA,observed
1923,max,annual,12.5,TRUE,NA,observed
1924,max,winter,6.48,TRUE,NA,observed
1924,max,spring,11.62,TRUE,NA,observed
1924,max,summer,18.32,TRUE,NA,observed
1924,max,autumn,12.88,TRUE,NA,observed
1924,max,annual,12.54,TRUE,NA,observed
1925,max,winter,8.21,TRUE,NA,observed
1925,max,spring,11.65,TRUE,NA,observed
1925,max,summer,20.32,TRUE,NA,observed
1925,max,autumn,11.8,TRUE,NA,observed
1925,max,annual,12.72,TRUE,NA,observed
1926,max,winter,7.15,TRUE,NA,observed
1926,max,spring,12.33,TRUE,NA,observed
1926,max,summer,19.86,TRUE,NA,observed
1926,max,autumn,12.71,TRUE,NA,observed
1926,max,annual,13.14,TRUE,NA,observed
1927,max,winter,6.77,TRUE,NA,observed
1927,max,spring,12.68,TRUE,NA,observed
1927,max,summer,18.45,TRUE,NA,observed
1927,max,autumn,12.77,TRUE,NA,observed
1927,max,annual,12.46,TRUE,NA,observed
1928,max,winter,6.93,TRUE,NA,observed
1928,max,spring,12.43,TRUE,NA,observed
1928,max,summer,19.06,TRUE,NA,observed
1928,max,autumn,13.68,TRUE,NA,observed
1928,max,annual,13.24,TRUE,NA,observed
1929,max,winter,4.16,TRUE,NA,observed
1929,max,spring,13.03,TRUE,NA,observed
1929,max,summer,19.43,TRUE,NA,observed
1929,max,autumn,14.38,TRUE,NA,observed
1929,max,annual,12.97,TRUE,NA,observed
1930,max,winter,7.05,TRUE,NA,observed
1930,max,spring,11.63,TRUE,NA,observed
1930,max,summer,19.57,TRUE,NA,observed
1930,max,autumn,13.26,TRUE,NA,observed
1930,max,annual,12.8,TRUE,NA,observed
1931,max,winter,6.44,TRUE,NA,observed
1931,max,spring,11.52,TRUE,NA,observed
1931,max,summer,18.34,TRUE,NA,observed
1931,max,autumn,12.76,TRUE,NA,observed
1931,max,annual,12.37,TRUE,NA,observed
1932,max,winter,7.54,TRUE,NA,observed
1932,max,spring,10.99,TRUE,NA,observed
1932,max,summer,20,TRUE,NA,observed
1932,max,autumn,12.73,TRUE,NA,observed
1932,max,annual,12.85,TRUE,NA,observed
1933,max,winter,6.77,TRUE,NA,observed
1933,max,spring,13.86,TRUE,NA,observed
1933,max,summer,21.95,TRUE,NA,observed
1933,max,autumn,13.59,TRUE,NA,observed
1933,max,annual,13.72,TRUE,NA,observed
1934,max,winter,5.98,TRUE,NA,observed
1934,max,spring,12.07,TRUE,NA,observed
1934,max,summer,21.14,TRUE,NA,observed
1934,max,autumn,13.76,TRUE,NA,observed
